Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),BLOCK BALCONY_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_3_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK STORAGE_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK BATHROOM_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly) 
 01/07  05:00:00,1.4,8.670634726758495,18.653247471624579,18.70407094900218,18.654855563869196,18.675018693307306,12.473902672930347,18.642230313561904,12.357892343214492,2230.6011156806735 
 01/07  06:00:00,1.4,8.368218231934485,18.740449443216993,18.70905509587433,18.651861590686104,18.744186314185897,12.372502684859314,18.741984171664329,12.277473686603442,1979.4782718849415 
 01/07  07:00:00,1.7,8.0746171108834,18.710744685799559,18.71783062015725,18.935058767091868,18.700038594208093,12.256517873248992,18.716751763144285,12.174649904861593,2439.752490293839 
 01/07  08:00:00,1.9,7.911212023514689,21.03776864359163,21.257783074054694,21.639668614541454,20.89885038047075,12.16455695113508,20.915557693262543,12.103243185721074,8582.298783997523 
 01/07  09:00:00,2.2,7.953084594112943,22.46904851246479,22.33815918399975,22.46760334520699,22.30204302438076,12.118274958095358,22.37656614332525,12.059477909525011,3640.655476926148 
 01/07  10:00:00,3.2,8.319330823828328,22.54922409508312,22.39384744658925,22.50228911020339,22.507854743975416,12.15911730219053,22.49167238166133,12.07418363356446,3293.3308349813155 
 01/07  11:00:00,4.2,8.96204279402794,22.5442467750436,22.39374265105068,22.544502694267686,22.499694959407586,12.268261577530567,22.481054005660984,12.134865897241769,2940.3093147671807 
 01/07  12:00:00,5.2,9.737604215696152,22.540645974358126,22.426425232894724,22.57786562539315,22.491253506084875,12.436539606746692,22.469125670199714,12.257427010879871,2866.896680959634 
 01/07  13:00:00,4.7,10.277088483640519,22.567918788044737,22.465957168283248,22.580616263005316,22.524361487873777,12.572480875809625,22.49650942571455,12.35526233749765,2841.811146737301 
 01/07  14:00:00,4.3,10.663121847483977,22.568485719937628,22.505312032527458,22.609765425465534,22.528657866615839,12.745664114798931,22.499358795376329,12.520329138025116,2768.881747497294 
 01/07  15:00:00,3.8,10.763112142803644,22.547897218177405,22.397322303645756,22.429029842623377,22.52474292930694,12.869913183686864,22.500057881719984,12.654270682698666,2450.432568648879 
 01/07  16:00:00,3.4,10.564290773815767,22.538082814494645,22.54001892753413,22.550547823334218,22.529024422944564,12.952272285767779,22.5047459503805,12.754576192518192,3142.2212550266986 
 01/07  17:00:00,3.1,10.154314951020533,22.548854920545315,22.589014676610185,22.570696365968727,22.529267958485386,12.991041458740206,22.503652678377607,12.807127135485138,2673.8589148967176 
 01/07  18:00:00,2.7,9.71616919835616,21.75266570464883,21.738731544398907,21.435546639201307,21.803052410254254,13.028334475358566,21.7096120817561,12.878203853975715,0.0 
 01/07  19:00:00,2.5,9.422776778254678,20.628543787754606,20.759617173426898,20.06157729448602,20.814659347214318,13.05194698000321,20.59472592378392,12.932451681697579,0.0 
 01/07  20:00:00,2.3,9.120658383667271,19.525948201949569,19.978090303174164,18.922443178770548,19.900058996181199,13.055640177565408,19.50106180095186,12.984646423790709,173.5572748008016 
 01/07  21:00:00,2.1,8.744343000759502,18.767454108394916,19.14700080122013,19.115554790159668,19.0848851382677,13.02099892479901,18.786920419135855,12.985640272235706,886.742669656068 
 01/07  22:00:00,1.8,8.384505166579793,18.7215568160086,18.70885746315151,18.994456048798747,18.718114103949078,12.956685023171858,18.73347866351136,12.960679192632057,1407.9957557209607 
 01/07  23:00:00,1.6,8.056681225648167,18.7607038321471,18.662365207701734,19.73927854353852,18.77498573452943,12.86356477306386,18.767386834983637,12.901961766678438,1574.2544433387488 
 01/07  24:00:00,1.3,7.806664558161415,18.705242924412035,18.7101993363989,19.59199575011738,18.75029104621679,12.786609692054434,18.72108294483713,12.844618143140526,1465.8748928718192 
 01/08  01:00:00,0.0,7.435495062841201,18.706170912735954,18.73021451222557,18.655250222755954,18.728549119316026,12.67116192113525,18.724777412154695,12.757476931856376,1996.0699980275133 
 01/08  02:00:00,-1.3,7.045006366943551,18.685316667256406,18.727486688845759,18.629359647055556,18.71617993513323,12.558602501487258,18.707087227295163,12.671621172267095,2159.1610722683085 
 01/08  03:00:00,-2.6,6.5887635275889508,18.680714747077127,18.69791647538453,18.696687077708714,18.706319765757344,12.39714814947591,18.699506877294558,12.527768600045527,2219.3850336908645 
 01/08  04:00:00,-3.5,6.179478267085636,18.642774468884118,18.71886733230034,19.516170217348777,18.68010373700637,12.25592541247384,18.664576789381944,12.411319994293063,2415.7597048056414 
 01/08  05:00:00,-4.3,5.824127345024049,18.680451332906423,19.402524751321488,19.066322601305069,18.696697253384476,12.111864384954736,18.704621636017089,12.290035673590105,1640.989951394938 
 01/08  06:00:00,-5.2,5.517452615880105,18.595843000141696,19.070224341275286,18.406463962031088,18.646840521567566,11.964111078315796,18.629476952325079,12.178938207012047,2157.8085305878035 
 01/08  07:00:00,-5.9,5.106040442747744,18.612146531876669,18.53467759527659,18.51692457583277,18.641856230530857,11.796704053149775,18.639538236163224,12.045902473856414,2583.2657077849462 
 01/08  08:00:00,-6.7,4.80860649470947,20.86234884277614,21.205481777941328,21.168757586698758,20.764455074227678,11.605195278010197,20.789831857709424,11.888935062954044,9030.202467768953 
 01/08  09:00:00,-7.4,4.910883454913854,22.295136778283056,22.21845636100661,22.30251143114284,22.186950676050644,11.456719633810863,22.237527101589689,11.751211261536657,4192.116823994885 
 01/08  10:00:00,-7.1,7.852949440737721,22.80773703996942,22.363845664997116,23.437185121821089,22.70900574488006,11.4262818567992,22.385265338693246,11.673821693758093,2079.961568727237 
 01/08  11:00:00,-6.9,12.855635804475244,23.170258054942268,22.411390288366808,23.96303243425927,22.617504462060646,11.48462907133456,22.341609771777816,11.653985535894496,1784.6924697267025 
 01/08  12:00:00,-6.6,18.817573685894783,23.901093770619,22.53180347277636,24.43151561589461,22.429239904173607,11.576905235253435,22.36883280392223,11.66587274341309,1771.019711204898 
 01/08  13:00:00,-6.5,24.30000104488684,24.925264108964087,22.60788788436762,25.415581037768889,22.462457481818065,11.653203564591017,22.374132305874256,11.678148076381714,1660.9824288089658 
 01/08  14:00:00,-6.5,27.60564010143457,25.78952997303147,22.66320436034995,26.304742412197194,22.440835858287409,11.733181962697057,22.383971878151927,11.688348683139191,1605.5695657697038 
 01/08  15:00:00,-6.4,29.786497724483846,26.223387143511766,22.70828438316475,27.02688249060775,22.460458600776588,11.81393271098781,22.385854205590058,11.690804008705085,1539.0510787736791 
 01/08  16:00:00,-6.5,29.846268207622836,25.636473650917396,22.706767606677685,26.88590224789823,22.46586167124589,11.879823500110103,22.380454290746749,11.6809367567128,1539.7324150587701 
 01/08  17:00:00,-6.7,26.00762878982357,24.02621574403762,22.64465667017545,24.7096494772488,22.430734072455878,11.899507583108174,22.351007467190504,11.639955911025544,1665.8593267777214 
 01/08  18:00:00,-6.8,21.16843015540558,22.219575273003888,22.030505866484164,21.928849752885126,21.535823978602,11.83858746949321,21.313002870969215,11.566284337428885,0.0 
 01/08  19:00:00,-7.2,18.41667997923364,20.92245663895177,21.20157980637586,20.20560943356351,20.370409135333618,11.756093945126449,19.916329451477158,11.49090934079191,0.0 
 01/08  20:00:00,-7.5,16.074421235111463,19.697860657878218,20.379985340444063,18.799172501208696,19.305761287294268,11.631204553542482,18.856083059113915,11.398978759008987,556.0748278123394 
 01/08  21:00:00,-7.9,13.572724161952202,18.745350821160984,19.390382005961507,18.575829196007395,18.618324272636813,11.440858128826509,18.560618253983777,11.267705156820389,1961.5634673763968 
 01/08  22:00:00,-7.9,11.621771966574317,18.658001361708924,18.748614037741434,18.6318156520184,18.658100596410887,11.214721102374363,18.63892150745896,11.107713578465237,2297.5426360915344 
 01/08  23:00:00,-8.0,10.103166193953479,18.653090816567546,18.707455787726994,18.567829288982204,18.646979069894074,10.968756826728951,18.611414983958505,10.9276653972588,2473.0738051764774 
 01/08  24:00:00,-8.0,8.876060162162684,18.62536159609835,18.682340589472316,18.545909879438736,18.612981788625019,10.720020763475424,18.580911076418489,10.739366107350394,2653.765554125167 
 01/09  01:00:00,-8.5,7.780414532801094,18.60701213113521,18.656484245824147,18.505567980305377,18.595186753212638,10.446579958937115,18.571581375593725,10.489134477636588,2757.255897457187 
 01/09  02:00:00,-9.1,6.83580051020186,18.584846312394658,18.625212775415016,19.093430108601308,18.581504781756608,10.203203939347424,18.55954761932678,10.286942703269164,2612.114505354033 
 01/09  03:00:00,-9.6,6.041484879220311,18.55010577953383,18.597550312186735,18.678026892209617,18.553447992323038,9.996677451011175,18.536333659618128,10.138090129958865,2414.5454213685293 
 01/09  04:00:00,-9.5,5.3381370686607279,18.5376481352151,18.5794153014129,18.428367317799969,18.544740634728748,9.756104904729778,18.5283397484647,9.909737951066985,3383.286740584028 
 01/09  05:00:00,-9.3,4.782897256300574,18.511399269260616,18.562066803752033,18.486544431536986,18.5239983815854,9.57302647734289,18.507793454404039,9.773978524314414,2994.0554999999604 
 01/09  06:00:00,-9.2,4.252267031851529,18.503698843209795,18.531349852613407,18.483990964663599,18.518119778661619,9.330784153217739,18.50308671823973,9.53868043097139,3377.4545717159594 
 01/09  07:00:00,-9.0,3.8378501712081816,18.484000640109117,18.522638970239514,18.51537534790786,18.50660708913526,9.159930154833344,18.490896540387096,9.40689216427202,3206.1976494054284 
 01/09  08:00:00,-8.8,3.573157465214135,20.577948419990553,20.97350170810417,21.006639003836186,20.433547284166857,8.979265840943127,20.419369473823357,9.244203795111297,9250.215767777841 
 01/09  09:00:00,-8.6,3.9953234487791144,22.104626206785214,22.025870299773794,22.193380279519784,21.964629073223237,8.872712801405742,21.925406455249229,9.12200478461801,4850.962135124228 
 01/09  10:00:00,-7.3,7.873916074981613,22.792949944617435,22.237358613006369,23.52936305655661,22.64917472294095,8.892603150489716,22.203580013939676,9.074028172905998,2355.578875508968 
 01/09  11:00:00,-6.0,13.787082204782774,23.03731569221408,22.305418105124529,24.14454178991004,22.525369812381127,9.00190558240809,22.176987059862744,9.093978573356836,2072.9820523062863 
 01/09  12:00:00,-4.7,19.759095848930146,23.611127772655434,22.44379790608328,24.528927697062806,22.296806896033208,9.147364196223931,22.20940690623036,9.155159787134086,2070.6704248060746 
 01/09  13:00:00,-4.0,25.015986450677127,24.50215057429068,22.528960726861056,25.324597862834943,22.382160711468719,9.326467284610708,22.249790693676738,9.248109788045975,1893.2030353633727 
 01/09  14:00:00,-3.3,28.626599998381538,25.320218571600827,22.60567933483068,26.13243373019105,22.36114692834234,9.523713525546154,22.272624990214504,9.359083047197489,1808.0062957420175 
 01/09  15:00:00,-2.6,30.870881758744209,25.750981412942378,22.66469203180349,26.85862348977856,22.404360510995269,9.741802290921396,22.297943022040085,9.483470657337032,1697.235327519729 
 01/09  16:00:00,-3.0,30.97559857635177,25.225984801391748,22.673941320530966,26.734542761690386,22.419159076639617,9.939479553947308,22.307182928638864,9.5920628451811,1671.8422596749888 
 01/09  17:00:00,-3.5,27.117985314584364,23.686727281486286,22.62547610966023,24.603683475580469,22.392429592675037,10.11680618584701,22.288439399507053,9.706013800249698,1758.8772700098514 
 01/09  18:00:00,-3.9,22.23730249094112,21.959426488978978,21.99180701054427,21.864338347051065,21.46637777428228,10.208830775808475,21.209411633247389,9.78525151477841,0.0 
 01/09  19:00:00,-3.8,19.536151093376657,20.725666642136063,21.169925431207589,20.193097500327427,20.292531682567384,10.269171080126779,19.76847192295851,9.851231733721854,0.0 
 01/09  20:00:00,-3.8,17.249634747013635,19.604714048462644,20.363806816253616,18.822639021225439,19.234741764799027,10.295857173729006,18.77230309584439,9.901246018305497,591.609188367393 
 01/09  21:00:00,-3.7,14.819398799142025,19.177090810175309,19.400956229334953,19.349399142698617,19.1606123416051,10.278453759932506,18.577433719864066,9.937449289256012,952.0275638376603 
 01/09  22:00:00,-4.3,12.954023904887908,19.06400225672414,18.77749826125506,19.036918744420423,19.231550229399649,10.20689495187333,18.65975972078726,9.919277987219056,762.3004321479231 
 01/09  23:00:00,-5.0,11.375141763164758,18.59638328364841,18.72809689912762,18.4324299630357,18.639900705421206,10.102227408863032,18.598483384772658,9.878189947075488,2472.3103470126966 
 01/09  24:00:00,-5.6,10.068474149517663,18.633508578455847,18.704221442000518,18.606941257185036,18.586505507129606,9.979197467775425,18.580768335132043,9.817949732173713,2657.4925917654464 
 01/10  01:00:00,-5.7,8.98707020627864,18.652222335635746,18.67494809430685,18.598552503048198,18.620032015086286,9.849345825544575,18.570110450504648,9.7445598801268,2577.592467032576 
 01/10  02:00:00,-5.9,8.036252073125599,18.620375714878955,18.651033185611867,18.48589066749209,18.598623506198487,9.698958871822992,18.55956262974248,9.63674506495705,2672.564794192245 
 01/10  03:00:00,-6.0,7.255492563083121,18.59141419689704,18.615929757253004,18.497598646687864,18.573238189057265,9.571437973017904,18.54541782376318,9.559925515377529,2904.916022339713 
 01/10  04:00:00,-6.3,6.530144381674596,18.57830749662898,18.59234017403311,18.53175190158209,18.56647399646043,9.417650442617685,18.53665388420373,9.43915789068234,3003.1174614998226 
 01/10  05:00:00,-6.5,5.903027028204011,18.559549932076643,18.581789636827947,18.63902914547223,18.553012989744276,9.282378534951424,18.525993447186896,9.337945076022603,3072.4198402577176 
 01/10  06:00:00,-6.8,5.3450810610496168,18.54422618908127,18.554394235314644,19.773116442618055,18.542980998797569,9.154925532501807,18.518005318050578,9.239321556107989,2809.7236414313356 
 01/10  07:00:00,-6.7,4.911047732823674,18.538141551334627,18.557044842106249,19.35046540421773,18.53798391186852,9.06370695980293,18.513930622370077,9.173080355223611,2334.209674390714 
 01/10  08:00:00,-6.7,4.581096373517769,20.69313046465356,21.038318271070854,20.968103465175575,20.51881403795042,8.95773383294492,20.484966432492958,9.080937337542503,9358.64532963507 
 01/10  09:00:00,-6.6,4.961388764809996,22.133934544958544,21.99526791865462,22.336039334808029,22.01188820525283,8.910447016144982,21.967550688124079,9.00252685436704,3914.519913898248 
 01/10  10:00:00,-5.3,8.879104584180056,22.751138133782378,22.211151435539624,23.476823911020277,22.604891953991826,8.993186769674847,22.14312274878798,9.026794525231584,2535.092078920836 
 01/10  11:00:00,-3.9,14.698349894999222,23.333613050395696,22.355848541739939,24.12023046730038,22.563672927125816,9.153349941706662,22.21389624183612,9.104233273809634,1975.0725138762566 
 01/10  12:00:00,-2.6,20.715112427839118,24.164362679358658,22.475249387338484,24.588159932004289,22.334497097563426,9.341527132123567,22.244244643159278,9.215042394641643,1985.9411627266186 
 01/10  13:00:00,-1.7,25.987595141063318,25.138295001554135,22.5614491401642,25.599153691920223,22.41772309828287,9.558942545866449,22.28223198161051,9.352439750724593,1809.9807480134007 
 01/10  14:00:00,-0.9,29.66074719662536,25.966080200019495,22.638934631617695,26.494398166843657,22.405205730521787,9.799829356494805,22.310972276274698,9.507337745712875,1710.9746114415855 
 01/10  15:00:00,0.0,31.996532916366058,26.436345735122953,22.70131831614541,27.33214401380409,22.445672908874465,10.054964077708024,22.33388062529337,9.670622157545307,1597.6086669116278 
 01/10  16:00:00,-0.6,32.22107481255167,25.96850059173905,22.711911026029534,27.34591340414716,22.463126335580517,10.28509010405949,22.345974027880709,9.810104591428033,1566.8640779637526 
 01/10  17:00:00,-1.2,28.442996107246203,24.470591891476098,22.664111613172027,25.311089569474299,22.43846834762366,10.502192902442678,22.329790635282359,9.962222100609106,1648.4037359618862 
 01/10  18:00:00,-1.8,23.53518462182131,22.75080773892465,22.09463272958817,22.601655783318664,21.56371122856118,10.627120389305614,21.29524414553879,10.073162471125489,0.0 
 01/10  19:00:00,-2.0,20.76074786575132,21.533591011805969,21.337525875471895,20.929191734448094,20.4521230419213,10.709305168007143,19.90641232815992,10.161478406591146,0.0 
